defect, birth	has_associated_morphology	chondrodysplasia with haemangioma
birth defect	has_associated_morphology	srps, type ii
congenital anomalies	has_associated_morphology	short-rib thoracic dysplasia 6 with or without polydactyly
congenital anatomical abnormality	has_associated_morphology	eye; melanosis, congenital
congenital anatomical abnormality	has_associated_morphology	multiple endocrine neoplasia, type iib
congenital anomaly nos	has_associated_morphology	meningomyelocele nos (disorder)
congenital defect	has_associated_morphology	meningomyelocele (disorder)
congenital anomalies	has_associated_morphology	meningomyelocele (diagnosis)
congenital anomaly	has_associated_morphology	congenital mesenteric cyst (disorder)
developmental abnormality	has_associated_morphology	cyst of mesentery (disorder)
developmental malformation, nos	has_associated_morphology	microglossia - congenital
congenital anomaly or birth defect	has_associated_morphology	congenital micrognathias
anomaly	has_associated_morphology	small lower jaw
congenital anomaly nos	has_associated_morphology	small jaw
congenital defects	has_associated_morphology	mitral valve insufficiency
fetal malformation	has_associated_morphology	congenital malformation of mouth nos
scong	has_associated_morphology	abnorm mouth
cm - congenital malformation	has_associated_morphology	abnormal mouth
congenital anomalies	has_associated_morphology	natal tooth (disorder)
congenital deformity	has_associated_morphology	islet cell hyperplasia nos
anomaly congenital	has_associated_morphology	pancreatic endocrine cell hyperplasia
congenital anomaly	has_associated_morphology	developmental neural tube defects
abnormalities	has_associated_morphology	ntds
malformation	has_associated_morphology	ntd - neural tube defect
defect, congenital	has_associated_morphology	neurenteric cyst (morphologic abnormality)
congenital malformation	has_associated_morphology	neurenteric cysts
congenital malformation, unspecified	has_associated_morphology	cysts, neuroenteric
developmental defect	has_associated_morphology	recklinghausen disease
developmental malformation, nos	has_associated_morphology	neurofibromatosis type i
dysgenesis, nos	has_associated_morphology	von recklinghausen disease
congenital malformations (diagnosis)	has_associated_morphology	neurofibromatosis 1
congenital malformation	has_associated_morphology	acoustic neurofibromatosis
congenital anomalies	has_associated_morphology	neurofibromatosis, type 2
congenital abnormality	has_associated_morphology	acoustic neurofibromatoses, bilateral
defect/deformity, congenital	has_associated_morphology	neurofibromatoses, type ii
congenital anomaly	has_associated_morphology	neurofibromatosis 2
dysmorphism	has_associated_morphology	nf2
malformation, nos	has_associated_morphology	oculodermal melanocytosis
congenital malformation	has_associated_morphology	naevus fusoceruleus ophthalmomaxillasis
foetal malformation	has_associated_morphology	noonan's syndrome
malformation	has_associated_morphology	autosomal recessive pachydermoperiostosis
abnormalities	has_associated_morphology	touraine-solente-gole syndrome
congenital deformity	has_associated_morphology	primary hypertrophic osteoarthropathy
birth defect	has_associated_morphology	idiopathic hypertrophic osteoarthropathy
anomaly	has_associated_morphology	harder, denser, fracture-prone bones
congenital defect	has_associated_morphology	albers-schönberg disease
birth defect	has_associated_morphology	acrocephalic skull (physical finding)
congenital deformity (morphologic abnormality)	has_associated_morphology	papillon lefevre dis
defect, congenital	has_associated_morphology	papillon-lefevre disease
congenital malformation (disorder)	has_associated_morphology	cyst of periodontal tissue (disorder)
congenital malformations (diagnosis)	has_associated_morphology	periodontal cyst
congenital defect, nos	has_associated_morphology	cyst; periodontal
congenital anomaly	has_associated_morphology	persistent pulmonary hypertension of the newborn (disorder)
birth defect	has_associated_morphology	persistent pulmonary hypertension of newborn
congenital abnormality, nos	has_associated_morphology	pfc - persistent foetal circulation
congenital deformity, nos	has_associated_morphology	persistent ostium primum
congenital anomalies	has_associated_morphology	periorificial lentiginosis syndromes
congenital malformation	has_associated_morphology	peutz-jegher's syndrome
fetal malformation	has_associated_morphology	platybasia (disorder)
congenital deformity, nos	has_associated_morphology	rothmund-thomson poikiloderma
fetal developmental abnormality	has_associated_morphology	poikiloderma congenitales
anomaly anomaly congen	has_associated_morphology	polyploids
congenital abnormality	has_associated_morphology	colus, polyposis
congenital malformation, unspecified	has_associated_morphology	prader willi syndromes
fetal anomaly (diagnosis)	has_associated_morphology	prader willi syndrome
abnormalities, congenital	has_associated_morphology	eagle-barrett syndrome
congenital defects	has_associated_morphology	prune belly; syndrome
congenital abnormality	has_associated_morphology	stenosis pulm infundibular
congenital abnormality nos	has_associated_morphology	diseases, classic refsum
fetal malformation	has_associated_morphology	respiratory tract malformation nos
congenital anomaly nos	has_associated_morphology	congenital malformation of respiratory system, unspecified
congenital malformations	has_associated_morphology	congenital respiratory system disorder
congenital abnormality	has_associated_morphology	abnormality, respiratory system
congenital anomaly nos	has_associated_morphology	retina dysplasia (physical finding)
congenital anomaly (disorder)	has_associated_morphology	dysplasias, retinal
congenital malformation	has_associated_morphology	retrognathia
congenital malformation	has_associated_morphology	congenital retrognathism
malformation	has_associated_morphology	saldino-noonan syndrome
malformation	has_associated_morphology	saldino noonan short rib polydactyly syndrome
congenital deformity	has_associated_morphology	sex chromosome abnormality
congenital anomaly nos	has_associated_morphology	chromosome aberration, sex
congenital anomaly nos	has_associated_morphology	anomaly of sex chromosome (diagnosis)
congenital anomaly nos	has_associated_morphology	sympus apus
congenital anomaly nos	has_associated_morphology	mermaid malformation
congenital abnormality	has_associated_morphology	mermaid sirenomelia
congenital anomalies	has_associated_morphology	situs inversus, unspecified (disorder)
congenital anomalies	has_associated_morphology	situs inversus or transversus
birth defect	has_associated_morphology	ichthyosis, spastic neurologic disorder, and oligophrenia
anomalous formation, nos	has_associated_morphology	sjogren-larsson syndrome
congenital anomaly nos	has_associated_morphology	fatty aldehyde dehydrogenase defic dis
congenital defect	has_associated_morphology	congenital anomaly of skin
congenital anomaly nos	has_associated_morphology	abnormality, skin
congenital malformation (disorder)	has_associated_morphology	congenital anomaly of skin, nos
anomaly anomaly congen	has_associated_morphology	congenital skin disorder
congenital malformation, nos	has_associated_morphology	genetic skin disease
congenital abnormality	has_associated_morphology	sturge disease
birth defects	has_associated_morphology	angiomatosis; encephalotrigeminal
congenital anomalies	has_associated_morphology	dimitri-sturge-weber
congenital malformations	has_associated_morphology	syndrome, parkes weber
developmental anomaly	has_associated_morphology	meningofacial angiomatosis-cerebral calcification syndrome
abnormalities, congenital	has_associated_morphology	angiomatosis oculo-orbital-thalamo-encephalic syndrome
deformity	has_associated_morphology	syndrome, sturge
anomaly anomaly congen	has_associated_morphology	encephalocutaneous angiomatosis
congenital anomaly nos	has_associated_morphology	congenital thyroglossal cyst
cm - congenital malformation	has_associated_morphology	thyroglossal cyst
congenital anomaly nos	has_associated_morphology	tooth anomalies
congenital malformation	has_associated_morphology	supplemental tooth
congenital anatomical abnormality	has_associated_morphology	dextro looped transposition of the great arteries
congenital abnormality	has_associated_morphology	great vessels; transposition
congenital malformation (morphologic abnormality)	has_associated_morphology	transposition of the great vessels
deformity; congenital	has_associated_morphology	transposition of great vessels (complete)
fetal malformation	has_associated_morphology	great arteries transposition
defect/deformity, congenital	has_associated_morphology	transposition great arteries
congenital defects	has_associated_morphology	complete transposition of great arteries (diagnosis)
congenital anatomical abnormality	has_associated_morphology	transposition of the great arteries
